account_id,visit_cnt,last_visit_date,revenue
667623,3,2020-11-24,420
662665,6,2020-11-26,340
664331,1,2020-12-04,80
657923,1,2021-01-03,10
678668,1,2021-01-14,30
668104,3,2021-01-09,80
668136,1,2021-01-12,30
673098,1,2020-12-09,200
673162,2,2020-12-08,100
677440,1,2021-01-08,10
673670,2,2020-11-17,100
673750,2,2020-11-16,100
677311,1,2020-11-25,450
677343,7,2021-01-15,440
658984,2,2020-12-14,110
667809,1,2020-12-14,40
667937,2,2020-11-28,200
673291,4,2021-01-07,80
673384,1,2020-11-23,10
673448,4,2021-02-01,660
673528,18,2020-12-05,250
677313,1,2020-12-17,80
677441,1,2020-12-18,430
677457,1,2020-11-11,30
678098,2,2020-12-17,270
658850,3,2021-02-14,80
673391,2,2020-11-25,190
673455,1,2021-01-13,60
673647,1,2020-12-18,80
673695,3,2020-11-23,210
673743,4,2021-01-12,370
673791,4,2021-01-13,550
673344,1,2021-01-27,30
673533,5,2020-12-04,140
673661,3,2020-11-17,30
673805,5,2020-12-01,190
677382,2,2020-12-28,90
659167,1,2020-12-26,70
673271,5,2021-01-01,310
673319,3,2020-11-05,70
673620,20,2021-01-25,530
673732,2,2021-01-14,30
658918,2,2021-02-18,130
677374,1,2020-12-31,20
659015,1,2020-12-08,10
677319,4,2020-11-15,100
658912,1,2020-12-15,10
667945,1,2020-11-08,10
673507,1,2020-11-25,40
667630,1,2020-12-13,60
673641,4,2020-11-29,120
659179,1,2020-12-02,200
667924,4,2021-02-19,260
673531,1,2020-12-25,40
673563,1,2021-01-03,130
673707,11,2020-12-16,300
677316,1,2020-11-22,40
659053,2,2021-01-22,60
667814,1,2021-01-17,630
667878,16,2021-01-08,360
673404,20,2021-02-08,620
667687,2,2021-01-04,130
673268,6,2021-01-23,350
673473,3,2021-01-20,80
673505,2,2021-01-11,50
677658,7,2021-01-23,570
667660,1,2020-11-29,500
667740,5,2021-02-16,410
667884,11,2020-12-14,830
667932,1,2021-01-07,10
678107,4,2020-11-16,430
667973,1,2021-01-07,130
668748,1,2020-12-21,760
668796,6,2020-11-18,470
675197,1,2021-01-20,220
674798,6,2021-01-31,60
678750,3,2020-12-28,120
668218,2,2020-12-06,90
668330,1,2020-12-27,120
674277,5,2021-01-08,290
666073,11,2020-11-28,330
677750,3,2020-11-12,310
677862,16,2021-01-24,190
672938,1,2020-12-18,260
673034,1,2020-12-29,20
674326,3,2020-12-27,310
672859,7,2020-11-03,130
672939,4,2020-12-11,110
665867,1,2020-12-16,520
665899,1,2021-02-08,60
665931,1,2021-01-28,150
665995,11,2021-02-05,520
666059,4,2021-01-06,260
672953,1,2021-01-05,50
674446,1,2020-12-05,250
672851,3,2020-12-13,570
673043,2,2020-12-06,60
674259,20,2020-12-13,590
672952,3,2020-12-26,270
674480,12,2020-12-11,750
665828,3,2020-12-17,40
677873,1,2020-12-17,20
672901,3,2021-01-22,70
673093,8,2020-12-23,170
674521,1,2020-12-08,90
665885,8,2021-02-06,810
665949,1,2021-01-04,720
677770,1,2020-12-28,150
672846,4,2021-01-16,510
672894,2,2020-12-28,70
674450,7,2020-11-13,120
674546,5,2021-01-23,170
672919,6,2021-01-16,120
672967,3,2021-01-01,480
674440,2,2021-02-03,80
674456,2,2020-11-20,50
677881,13,2020-12-23,240
665967,2,2021-01-13,260
679501,6,2021-01-24,110
668654,1,2021-02-03,310
668670,7,2020-12-10,260
668894,8,2020-12-11,410
662832,2,2021-01-25,20
675247,4,2020-12-11,410
675327,3,2020-12-12,70
674298,1,2020-12-21,20
674346,8,2021-01-16,810
672943,3,2021-01-22,210
674220,2,2021-01-20,200
665856,3,2020-12-13,110
673073,2,2021-01-07,690
674253,3,2021-01-14,60
674269,5,2020-11-07,170
674317,1,2020-11-08,120
664906,1,2021-02-02,80
662154,6,2021-02-03,60
665006,1,2021-01-29,900
665004,1,2020-12-17,110
665084,8,2021-01-09,320
661927,1,2021-01-13,40
665203,3,2021-02-16,1660
673285,2,2021-01-30,490
673490,8,2021-01-27,260
667629,26,2020-12-24,610
667821,1,2021-02-07,30
661889,4,2021-01-04,100
665021,1,2020-12-23,300
661764,1,2021-02-15,50
662132,1,2021-02-05,20
665024,1,2021-01-26,480
674289,1,2021-01-09,70
674545,1,2020-12-07,180
662104,1,2021-02-13,200
665044,9,2020-12-01,290
665108,26,2021-01-26,980
665188,1,2021-02-23,60
662300,1,2020-12-10,180
673852,8,2021-01-12,380
674204,3,2020-12-14,200
659525,1,2021-02-18,20
669304,1,2020-12-19,30
680571,1,2020-12-10,50
674059,5,2021-01-01,50
674123,3,2020-11-21,500
669031,4,2020-11-09,770
669271,2,2021-01-27,150
669287,6,2020-12-30,250
669351,21,2021-01-28,470
676955,2,2020-12-31,90
673886,4,2020-11-04,120
674030,1,2020-12-28,30
669146,3,2020-12-18,30
669162,2,2021-01-05,500
669194,6,2020-12-11,170
676862,2,2020-12-12,140
669137,5,2020-11-09,140
669281,2,2021-01-01,120
669297,2,2020-11-25,540
677045,3,2021-01-30,330
673981,6,2020-12-04,240
659270,1,2020-12-06,20
669065,2,2021-01-13,250
669129,1,2021-01-11,40
677005,1,2020-12-23,170
662339,7,2020-12-21,260
669231,1,2020-11-03,30
677091,2,2021-01-02,60
674071,3,2020-12-04,350
669267,1,2021-01-05,80
669347,1,2020-12-11,680
676919,3,2020-11-25,410
669181,1,2020-11-10,60
669229,6,2020-11-20,200
669261,12,2021-01-19,450
676977,2,2020-12-29,230
677121,1,2021-01-16,170
677185,4,2020-12-13,70
662378,2,2020-12-17,120
680440,3,2020-11-14,100
669158,5,2021-01-26,120
669190,1,2021-01-25,30
669206,2,2021-01-06,330
669382,4,2021-02-03,50
669414,12,2020-11-14,210
674096,13,2020-12-14,290
665762,6,2021-02-04,530
669180,2,2020-11-30,170
676960,1,2020-12-13,170
677024,3,2020-12-14,180
673972,3,2020-12-26,120
674100,5,2021-01-28,110
669152,2,2020-11-08,800
669296,2,2020-11-15,100
669344,1,2021-01-03,380
669392,1,2020-11-09,10
680515,2,2020-12-26,130
674034,1,2020-12-02,40
665732,3,2020-11-20,110
669150,1,2020-12-13,140
677010,8,2020-12-02,170
673945,1,2020-11-28,80
674073,18,2021-01-03,240
674201,2,2021-02-05,290
669013,2,2020-12-19,60
669349,5,2021-01-31,740
669413,10,2021-01-08,240
680472,1,2020-12-27,40
676905,5,2020-12-07,350
665793,16,2021-02-10,480
680333,3,2020-12-26,110
659496,1,2021-02-01,40
669195,1,2021-01-05,90
680590,1,2021-01-08,60
676943,2,2020-12-16,280
673155,2,2020-12-01,140
677321,1,2020-12-05,30
678106,1,2020-11-27,10
665875,2,2020-12-27,60
672836,1,2021-01-29,70
662118,1,2021-02-10,10
664962,3,2021-02-08,150
677195,1,2020-11-03,50
664001,1,2020-12-26,710
664049,1,2020-11-26,80
670490,25,2021-02-18,650
664146,1,2021-01-11,90
670379,7,2020-12-08,200
670652,5,2021-01-23,210
670562,2,2020-12-10,260
670658,2,2021-01-16,90
670722,2,2020-11-02,60
664024,1,2020-12-19,20
670689,1,2021-01-17,80
677242,2,2020-11-23,130
670601,2,2020-12-01,400
670681,10,2020-11-09,290
677191,3,2020-12-07,130
677239,1,2020-11-09,30
664109,1,2021-02-21,840
670550,1,2021-01-21,60
670678,1,2020-12-09,20
664150,4,2021-01-26,230
670415,2,2020-12-12,120
666213,2,2020-12-07,340
677157,4,2020-12-10,150
663963,2,2020-12-23,40
664059,1,2021-01-23,370
670372,1,2020-11-18,50
670660,2,2021-01-27,1130
677182,1,2020-11-15,30
670429,1,2020-11-29,140
663973,3,2020-12-17,70
670382,1,2020-11-28,60
670590,4,2021-02-12,190
670606,5,2020-11-20,220
666276,4,2020-12-27,1340
663975,12,2020-12-07,290
664103,5,2021-01-02,130
657112,2,2020-12-11,60
670440,11,2020-12-03,460
670472,3,2020-11-17,90
673894,1,2020-12-24,20
674150,1,2020-12-03,40
674198,1,2020-12-07,30
665800,13,2020-12-20,540
659311,2,2020-12-29,20
669026,1,2020-11-15,490
669346,1,2020-12-04,60
669410,15,2020-11-25,440
666211,1,2021-01-31,30
666291,1,2020-12-19,410
666675,1,2020-12-16,80
663236,1,2020-11-17,50
663300,1,2020-12-29,460
666344,3,2020-12-26,30
663321,2,2021-02-16,70
668509,3,2020-11-23,30
666848,2,2020-12-28,180
668373,12,2021-01-12,1190
668517,2,2021-01-11,40
666369,1,2021-01-20,90
666833,3,2021-01-29,30
663090,3,2020-11-29,320
666194,4,2021-01-15,880
665738,4,2021-01-22,120
669124,1,2020-12-14,50
669364,2,2020-11-13,80
680615,2,2020-12-16,120
663115,1,2020-12-24,10
668527,1,2021-01-24,150
666278,17,2020-12-11,820
666582,1,2021-02-11,110
666630,1,2021-01-18,320
668411,5,2020-11-18,50
668475,6,2020-12-05,160
666735,5,2020-12-06,1270
666588,1,2021-02-12,550
666684,6,2021-01-06,270
663149,1,2021-02-01,230
663277,1,2020-12-09,220
663205,2,2021-01-31,50
668361,3,2021-01-11,110
668441,8,2020-12-10,380
666293,1,2020-12-08,260
668602,1,2020-11-26,20
666585,2,2021-01-04,80
666617,14,2020-12-17,200
668398,1,2020-11-25,210
668590,2,2020-11-26,60
668606,3,2020-11-30,810
666263,1,2021-01-29,30
666279,3,2020-12-29,1380
663080,3,2020-12-20,160
663304,3,2021-02-05,420
668380,7,2020-12-24,310
668428,1,2020-12-09,100
668403,16,2021-01-27,1270
657582,2,2021-01-25,60
663822,1,2020-11-20,80
663902,1,2020-12-31,100
675388,1,2020-12-17,40
675745,1,2020-12-19,70
675793,6,2020-12-28,200
675825,1,2020-11-19,50
679822,3,2021-01-28,80
668549,6,2020-12-19,430
675453,18,2020-12-22,440
675586,1,2020-11-07,270
675746,2,2020-11-12,170
679553,1,2020-12-12,50
679665,1,2020-11-10,180
680145,2,2020-12-29,70
675560,2,2020-12-24,110
675335,10,2021-01-15,230
679559,1,2020-11-10,20
679991,2,2020-12-13,20
675582,2,2020-11-23,60
680082,1,2020-11-06,70
675348,2,2020-11-07,260
679747,1,2020-12-08,20
675578,1,2021-01-11,30
675626,2,2020-12-21,140
675850,1,2021-01-09,30
675350,2,2021-01-15,20
679983,3,2021-01-14,90
675526,1,2021-01-06,50
679785,3,2021-01-13,50
679881,2,2020-11-24,170
675552,1,2021-01-15,20
675632,3,2020-12-02,130
675680,1,2020-12-09,250
679600,1,2020-12-11,70
680272,1,2020-12-28,50
680188,3,2020-12-12,100
675699,2,2021-01-15,60
675827,1,2020-11-05,20
675843,1,2020-11-28,80
679901,4,2021-01-09,40
675391,1,2021-01-14,80
675540,5,2020-12-19,60
675668,2,2020-12-17,80
666269,3,2020-12-10,150
666413,1,2021-01-19,80
666685,3,2020-12-19,220
663358,3,2021-01-14,40
675759,1,2020-11-04,40
681042,1,2020-12-09,30
669959,5,2021-01-26,130
670087,2,2021-01-16,120
670167,3,2020-11-30,220
670215,2,2020-12-19,210
670247,3,2021-01-24,220
680792,1,2020-12-12,70
669461,6,2021-01-16,450
669941,1,2020-11-25,20
670093,10,2020-11-29,190
670221,2,2021-01-29,50
675911,4,2020-12-10,530
664692,2,2021-02-04,400
670152,7,2021-01-26,380
669431,1,2020-11-08,160
681223,1,2021-01-16,80
670015,2,2021-02-13,60
669593,8,2020-11-20,140
669929,1,2020-11-10,100
669945,1,2020-12-21,60
681225,1,2021-01-12,70
669985,3,2021-01-23,70
670113,4,2021-01-05,230
670225,10,2020-12-11,270
670337,1,2020-11-09,50
670214,7,2020-11-15,750
664524,1,2020-12-31,30
664652,10,2020-12-26,700
669432,9,2021-01-05,380
669944,2,2020-12-16,60
670032,6,2021-01-05,110
670240,2,2020-12-17,250
670256,1,2021-01-27,100
675882,1,2021-01-26,100
675978,2,2020-11-10,130
664792,1,2020-11-15,150
669460,1,2021-01-12,130
670028,13,2020-12-09,260
664783,1,2020-12-07,30
664831,2,2021-01-01,920
669819,1,2020-12-29,80
670035,1,2021-01-08,60
670275,1,2020-11-17,100
670307,8,2020-12-08,260
675965,2,2020-12-30,380
670174,3,2021-01-02,220
670238,2,2021-01-05,130
664513,1,2020-12-19,100
664657,2,2021-01-21,1230
669989,1,2020-11-06,20
670005,1,2020-12-04,250
670229,7,2020-11-29,150
676175,1,2020-11-16,30
664839,1,2021-01-01,330
680838,2,2020-11-14,40
670091,1,2020-11-02,40
670123,2,2021-01-23,130
670203,3,2020-11-08,210
670219,6,2021-01-12,260
676037,6,2021-01-27,210
666459,5,2020-12-09,330
666619,4,2020-12-25,690
666667,3,2021-01-03,90
663212,4,2020-12-24,1020
664528,2,2020-12-25,70
681004,1,2021-01-03,70
676094,1,2020-11-20,10
679830,1,2021-01-13,30
680150,1,2021-01-09,30
675368,2,2020-11-07,860
675757,3,2020-12-15,620
663671,1,2021-01-19,20
676500,2,2021-01-22,440
669457,1,2020-12-18,40
681233,1,2020-12-16,10
670201,1,2021-01-28,120
670361,1,2020-12-16,40
676459,7,2020-11-09,180
676475,1,2020-11-08,120
676683,1,2021-01-24,70
663516,3,2021-02-01,770
669434,1,2021-01-21,200
669466,1,2020-12-07,60
669594,21,2021-01-02,1330
669866,8,2020-12-16,230
669946,4,2020-12-25,750
681066,3,2020-12-31,70
676017,4,2020-12-22,260
676033,1,2021-01-19,50
663424,1,2020-12-03,260
676224,1,2020-12-12,50
676272,1,2021-01-14,90
676495,2,2021-01-13,90
663493,1,2020-12-12,330
663557,2,2021-01-14,20
663523,2,2020-12-30,290
663731,2,2021-02-04,280
676055,1,2020-11-02,40
676336,6,2020-12-09,290
676400,2,2021-01-25,60
676784,1,2020-11-16,50
663686,3,2020-12-24,280
676552,1,2020-12-03,150
663496,4,2021-01-14,70
663688,7,2020-11-26,370
676551,9,2021-01-30,480
676275,5,2020-12-18,220
663698,5,2020-12-09,90
663771,14,2021-01-03,460
